"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"39424","wave7",4,1,1,1,1,3,1,0,3,44,0.75,0,0.33,1,0.33,NA,"Tanzania"
"39425","wave7",3,0.75,0,3,3,4,0,0,0.75,48,0.25,1,1,1,0.33,NA,"Tanzania"
"39426","wave7",4,1,1,2,1,4,0,0,2.5,31,0.75,0.75,0.67,1,0.33,NA,"Tanzania"
"39427","wave7",4,1,1,3,1,2,0,0,1.75,70,0.75,0.75,0.67,1,0.33,NA,"Tanzania"
"39428","wave7",4,1,1,3,3,5,1,0,2.5,40,0.75,0.75,0,1,NA,NA,"Tanzania"
"39429","wave7",4,1,1,3,3,4,1,0,2.5,25,0.75,1,0.67,0,0.67,NA,"Tanzania"
"39430","wave7",NA,NA,NA,3,3,3,0,0,3.75,41,1,1,0,1,NA,NA,"Tanzania"
"39431","wave7",4,1,1,1,3,3,1,0,3.25,32,0.25,0,1,1,1,NA,"Tanzania"
"39432","wave7",4,1,1,1,1,3,0,0,3.5,49,0.75,0.75,0.33,1,0.33,NA,"Tanzania"
"39433","wave7",4,1,1,3,3,2,1,0,2,40,0.75,1,0,1,0.33,NA,"Tanzania"
"39434","wave7",4,1,1,3,3,4,1,0,0,34,1,0.75,0,0,0.33,NA,"Tanzania"
"39435","wave7",4,1,1,3,3,5,0,0,0,33,0.75,0.75,0.67,1,0.33,NA,"Tanzania"
"39436","wave7",3,0.75,0,3,3,4,1,0,0.5,32,0.75,1,1,1,0.33,NA,"Tanzania"
"39437","wave7",3,0.75,0,3,3,4,0,0,0,24,0.75,1,1,1,0.33,NA,"Tanzania"
"39438","wave7",4,1,1,1,1,4,0,0,3.25,21,0.75,0,0.67,1,1,NA,"Tanzania"
"39439","wave7",4,1,1,0,1,6,0,0,0.25,24,0.25,0.75,0.33,1,0.33,NA,"Tanzania"
"39440","wave7",4,1,1,3,3,2,1,0,0.5,50,NA,0.75,0.33,1,NA,NA,"Tanzania"
"39441","wave7",4,1,1,3,1,3,1,1,0.5,30,0.5,0.75,0,1,0.67,0.8,"Tanzania"
"39442","wave7",4,1,1,1,3,3,1,1,1.25,34,0.75,1,0,1,0.33,0.8,"Tanzania"
"39443","wave7",4,1,1,0,1,3,0,1,0.5,40,0.75,0.75,0,0,NA,0.8,"Tanzania"
"39444","wave7",4,1,1,3,3,5,0,1,0.25,19,1,1,0.67,0,0.33,0.8,"Tanzania"
"39445","wave7",4,1,1,3,3,3,0,1,0,34,0.25,0.75,1,1,0.33,0.8,"Tanzania"
"39446","wave7",4,1,1,1,1,3,1,1,1,42,0.75,1,0,1,NA,0.8,"Tanzania"
"39447","wave7",4,1,1,1,3,0,1,1,0.75,42,1,1,0,1,0.33,0.8,"Tanzania"
"39448","wave7",4,1,1,3,3,3,1,1,0,18,1,0.75,0,1,0.33,0.8,"Tanzania"
"39449","wave7",4,1,1,1,1,4,0,1,0.5,18,0.75,0.75,0,0,NA,0.8,"Tanzania"
"39450","wave7",4,1,1,1,3,3,0,1,0.5,18,0.5,0.75,0,0,0.67,0.8,"Tanzania"
"39451","wave7",4,1,1,3,1,3,0,1,0,68,1,1,1,1,NA,0.8,"Tanzania"
"39452","wave7",4,1,1,2,2,5,1,1,0,28,0.75,1,0,1,NA,0.8,"Tanzania"
"39453","wave7",4,1,1,1,1,4,0,1,2.5,42,0.5,0.75,0.33,1,0.67,0.8,"Tanzania"
"39454","wave7",4,1,1,3,3,3,1,1,0.75,48,0.75,1,0.33,1,0.33,0.8,"Tanzania"
"39455","wave7",4,1,1,1,3,5,0,1,0.75,19,0.75,1,0.33,1,0.33,0.8,"Tanzania"
"39456","wave7",4,1,1,2,2,2,1,1,0.5,59,0.75,1,0,1,0.33,0.8,"Tanzania"
"39457","wave7",4,1,1,3,3,0,1,0,1,72,1,NA,0,1,0,NA,"Tanzania"
"39458","wave7",4,1,1,3,NA,5,1,0,2.75,27,0.75,0.25,0,1,NA,NA,"Tanzania"
"39459","wave7",3,0.75,0,2,2,4,1,0,1.75,21,0.75,1,1,1,0.67,NA,"Tanzania"
"39460","wave7",4,1,1,0,3,4,0,0,2,23,0.5,0.25,0,1,0.33,NA,"Tanzania"
"39461","wave7",4,1,1,3,3,5,0,1,1.5,27,0.75,1,0.33,1,NA,0.8,"Tanzania"
"39462","wave7",3,0.75,0,2,3,5,0,1,0.5,36,0.25,0.5,0.67,1,NA,0.8,"Tanzania"
"39463","wave7",4,1,1,3,3,7,1,1,0.5,28,1,1,0,0,NA,0.8,"Tanzania"
"39464","wave7",4,1,1,0,0,4,0,0,0.75,32,0.25,0,1,1,0.33,NA,"Tanzania"
"39465","wave7",4,1,1,1,1,8,1,1,1.75,24,0.5,0.75,0.33,0,0.33,0.8,"Tanzania"
"39466","wave7",4,1,1,3,1,5,0,0,0.5,30,1,0.75,0.67,1,0.33,NA,"Tanzania"
"39467","wave7",4,1,1,3,3,3,1,1,0,26,1,1,0,1,0.33,0.9,"Tanzania"
"39468","wave7",4,1,1,1,2,3,1,1,0,19,0.75,0.75,0,1,0.33,0.9,"Tanzania"
"39469","wave7",4,1,1,3,3,2,0,0,1.25,74,0.75,0.75,0,0,NA,NA,"Tanzania"
"39470","wave7",4,1,1,2,2,3,1,0,0.75,26,0.75,0.75,0.33,0,0.33,NA,"Tanzania"
"39471","wave7",4,1,1,3,3,3,0,1,1.5,42,1,1,0,1,NA,0.9,"Tanzania"
"39472","wave7",4,1,1,3,1,6,0,1,0.5,62,0.75,1,0,1,0.33,0.9,"Tanzania"
"39473","wave7",4,1,1,3,0,3,1,1,1.25,45,0.75,1,0.33,1,0.67,0.8,"Tanzania"
"39474","wave7",4,1,1,2,2,8,0,1,2,30,0.75,0.75,0.33,1,0.33,0.8,"Tanzania"
"39475","wave7",4,1,1,3,3,6,0,1,0.5,24,0.75,0.75,0.67,1,0.33,0.9,"Tanzania"
"39476","wave7",4,1,1,1,3,8,1,1,1.5,36,0.75,1,0.67,1,0.33,0.8,"Tanzania"
"39477","wave7",4,1,1,2,1,7,0,1,0.5,40,1,1,0,1,NA,0.8,"Tanzania"
"39478","wave7",4,1,1,3,3,4,1,1,0,23,0.75,1,0,0,0,0.9,"Tanzania"
"39479","wave7",4,1,1,3,3,7,1,1,0,55,1,1,1,1,0.67,0.5,"Tanzania"
"39480","wave7",4,1,1,1,1,3,1,1,3,36,0.75,0.75,0.33,1,NA,0.5,"Tanzania"
"39481","wave7",3,0.75,0,3,3,3,0,1,2,52,0.75,0.75,0,1,0.33,0.5,"Tanzania"
"39482","wave7",4,1,1,1,3,3,0,1,3.25,35,0.25,1,0.67,1,0.33,0.5,"Tanzania"
"39483","wave7",4,1,1,3,3,6,0,1,1.25,50,0.75,1,0,1,NA,0.5,"Tanzania"
"39484","wave7",4,1,1,1,1,3,0,1,3.25,24,0.75,0.75,0.33,1,0.33,0.5,"Tanzania"
"39485","wave7",4,1,1,1,0,4,1,1,2,28,1,0,0,0,0.67,0.5,"Tanzania"
"39486","wave7",4,1,1,2,2,8,1,1,2.5,29,0.75,0.75,1,0,0.33,0.5,"Tanzania"
"39487","wave7",4,1,1,1,0,8,0,1,0.25,39,0.25,1,0.33,1,1,0.9,"Tanzania"
"39488","wave7",4,1,1,3,3,5,1,1,2.25,28,0.25,1,0,1,0.33,0.9,"Tanzania"
"39489","wave7",4,1,1,2,3,4,0,0,1.25,20,0.25,NA,0,1,0.67,0.8,"Tanzania"
"39490","wave7",4,1,1,3,0,4,1,1,0.5,49,0.75,1,0.67,1,0.33,0.8,"Tanzania"
"39491","wave7",4,1,1,3,3,5,1,1,0,34,0.75,1,1,0,0.33,0.8,"Tanzania"
"39492","wave7",4,1,1,3,NA,5,1,1,2.75,39,1,NA,0,1,NA,0.8,"Tanzania"
"39493","wave7",4,1,1,2,2,5,0,1,NA,20,0.75,0.75,0.33,0,NA,0.8,"Tanzania"
"39494","wave7",4,1,1,3,3,3,1,1,0,45,1,1,0,1,0,0.9,"Tanzania"
"39495","wave7",4,1,1,3,NA,5,0,1,1.25,52,0.75,0.75,0,0,0.33,0.8,"Tanzania"
"39496","wave7",4,1,1,3,3,0,1,1,0.25,66,1,1,0,0,0,0.9,"Tanzania"
"39497","wave7",3,0.75,0,3,3,5,0,1,0,19,0.75,0,0,1,0.33,0.8,"Tanzania"
"39498","wave7",4,1,1,1,3,3,0,1,2.75,35,0.5,0.75,0,1,0.33,0.9,"Tanzania"
"39499","wave7",3,0.75,0,1,NA,8,1,1,0,28,0.75,0.75,0,1,0.67,0.8,"Tanzania"
"39500","wave7",4,1,1,2,1,6,0,1,0,29,0.75,0.75,0.33,1,0.33,0.8,"Tanzania"
"39501","wave7",4,1,1,2,3,5,1,1,1.75,21,0.75,1,0,0,NA,0.9,"Tanzania"
"39502","wave7",4,1,1,3,3,3,0,1,1.25,68,1,1,0,0,0.33,0.9,"Tanzania"
"39503","wave7",4,1,1,1,1,2,0,1,0,29,0.75,0.75,0,1,0.33,0.9,"Tanzania"
"39504","wave7",3,0.75,0,3,2,0,0,0,2.5,46,0.75,1,0,1,0.33,NA,"Tanzania"
"39505","wave7",4,1,1,3,3,3,0,0,3,24,1,1,0,1,0.33,NA,"Tanzania"
"39506","wave7",4,1,1,3,2,3,1,0,1.25,34,0.75,1,0.33,1,0.33,NA,"Tanzania"
"39507","wave7",NA,NA,NA,2,2,4,1,0,1.75,21,1,NA,0,1,NA,NA,"Tanzania"
"39508","wave7",NA,NA,NA,3,3,5,0,0,1.5,20,0.75,0.75,0,0,NA,NA,"Tanzania"
"39509","wave7",3,0.75,0,1,2,3,1,0,2.25,30,NA,1,NA,0,0.67,NA,"Tanzania"
"39510","wave7",4,1,1,2,1,3,1,0,3,31,0.75,1,0.67,1,0.33,NA,"Tanzania"
"39511","wave7",4,1,1,2,2,3,0,0,1,22,0.5,1,0.33,1,0.33,NA,"Tanzania"
"39512","wave7",4,1,1,2,0,3,0,1,1.75,22,0.5,1,0,1,0.33,0.9,"Tanzania"
"39513","wave7",4,1,1,1,0,2,1,1,0.5,21,0.75,1,0,1,0.33,0.9,"Tanzania"
"39514","wave7",4,1,1,3,3,5,1,1,0.25,60,0.25,0.5,1,0,0.33,NA,"Tanzania"
"39515","wave7",4,1,1,1,1,5,0,1,2,34,0.75,0.75,1,1,0.33,NA,"Tanzania"
"39516","wave7",4,1,1,3,1,6,1,1,2.5,28,0.75,0.75,0.33,0,0.33,NA,"Tanzania"
"39517","wave7",4,1,1,3,1,6,1,1,0.5,68,0.75,1,0.67,0,0.33,NA,"Tanzania"
"39518","wave7",4,1,1,3,3,2,1,0,2,37,1,1,0,1,0.33,0.6,"Tanzania"
"39519","wave7",4,1,1,3,3,5,0,0,0.5,35,0.75,1,0.33,1,NA,0.6,"Tanzania"
"39520","wave7",4,1,1,3,0,3,1,0,0.75,19,0.25,0.25,0,1,0,0.6,"Tanzania"
"39521","wave7",3,0.75,0,3,3,3,0,1,0.25,67,0.75,0,1,1,0.33,NA,"Tanzania"
"39522","wave7",4,1,1,3,3,3,0,1,1.25,44,0.75,0.75,0,1,0.33,NA,"Tanzania"
"39523","wave7",4,1,1,3,1,5,0,1,0,72,0.75,1,0.67,1,0.67,NA,"Tanzania"
"39524","wave7",4,1,1,3,3,3,0,0,1.5,42,0.75,1,0,1,0.33,0.6,"Tanzania"
"39525","wave7",NA,NA,NA,3,3,3,1,0,2.25,36,1,NA,0,1,NA,0.1,"Tanzania"
"39526","wave7",4,1,1,3,1,2,0,0,3,65,NA,0,NA,1,0,0.1,"Tanzania"
"39527","wave7",4,1,1,3,3,3,0,0,0.75,41,1,1,0.67,1,0.33,0.6,"Tanzania"
"39528","wave7",4,1,1,3,1,2,1,1,1.75,60,0.75,0.75,0.33,0,NA,NA,"Tanzania"
"39529","wave7",4,1,1,0,0,3,1,0,2.5,33,0.75,0.75,0,1,NA,0.6,"Tanzania"
"39530","wave7",4,1,1,3,3,3,1,0,1,56,0.75,1,0.33,1,0.33,0.1,"Tanzania"
"39531","wave7",NA,NA,NA,3,3,3,0,0,1.5,65,0.75,0.75,0,1,NA,0.1,"Tanzania"
"39532","wave7",4,1,1,3,3,4,1,1,1.75,47,0.75,0.75,0,1,0.33,NA,"Tanzania"
"39533","wave7",4,1,1,NA,1,5,0,1,1.5,50,0.75,0.75,0.33,1,NA,NA,"Tanzania"
"39534","wave7",4,1,1,3,3,0,1,1,0,70,NA,NA,0.33,1,0,NA,"Tanzania"
"39535","wave7",3,0.75,0,3,1,5,1,1,0,33,0.75,1,1,0,0.33,NA,"Tanzania"
"39536","wave7",4,1,1,3,3,3,1,0,3,20,0.5,0.75,0.33,1,NA,0.1,"Tanzania"
"39537","wave7",NA,NA,NA,3,3,3,1,0,1.5,51,1,1,0,1,0.33,0.1,"Tanzania"
"39538","wave7",4,1,1,3,3,3,0,0,1,38,0.75,1,0.33,1,0.33,0.1,"Tanzania"
"39539","wave7",4,1,1,1,1,4,0,1,2.5,48,0.75,0.75,0,1,0.33,NA,"Tanzania"
"39540","wave7",3,0.75,0,3,3,4,0,1,0.25,35,0.75,1,1,1,0.33,NA,"Tanzania"
"39541","wave7",4,1,1,NA,NA,3,1,1,0.5,45,NA,0.75,0.33,1,NA,NA,"Tanzania"
"39542","wave7",4,1,1,1,1,4,0,1,1.25,43,1,1,0.67,1,0.33,NA,"Tanzania"
"39543","wave7",4,1,1,3,3,3,0,0,3.25,31,0.25,0,0,1,0,0.1,"Tanzania"
"39544","wave7",4,1,1,1,1,3,0,1,1.5,63,0.75,0.75,0.67,1,NA,NA,"Tanzania"
"39545","wave7",4,1,1,3,3,5,1,1,0,42,0.75,1,0,1,0.33,NA,"Tanzania"
"39546","wave7",4,1,1,3,2,3,1,1,0.5,70,1,1,0,1,0.33,NA,"Tanzania"
"39547","wave7",4,1,1,1,3,1,1,1,1,24,0.25,0.75,1,1,0.67,NA,"Tanzania"
"39548","wave7",4,1,1,3,3,3,0,0,1,42,0.75,1,0,1,0.33,0.6,"Tanzania"
"39549","wave7",4,1,1,3,3,3,0,1,2.5,60,0.75,0.75,0,1,0.33,NA,"Tanzania"
"39550","wave7",4,1,1,3,3,3,0,1,0,64,1,1,0,1,0,NA,"Tanzania"
"39551","wave7",3,0.75,0,1,0,4,0,1,3,70,0.25,1,1,1,0.33,NA,"Tanzania"
"39552","wave7",4,1,1,3,3,3,1,0,1.75,60,0.75,0,0,1,0.33,0.6,"Tanzania"
"39553","wave7",4,1,1,2,1,2,1,1,1.75,38,1,0.75,0.33,1,NA,NA,"Tanzania"
"39554","wave7",3,0.75,0,0,0,5,1,1,2.25,29,0.25,1,1,0,0.33,0.8,"Tanzania"
"39555","wave7",4,1,1,3,1,5,1,1,0,41,0.75,1,0,0,0.33,0.8,"Tanzania"
"39556","wave7",4,1,1,3,3,4,1,1,2.5,50,0.75,0.25,0,1,0.33,0.8,"Tanzania"
"39557","wave7",4,1,1,3,NA,4,0,1,0,43,NA,0.75,0.67,1,NA,0.8,"Tanzania"
"39558","wave7",3,0.75,0,3,3,4,0,1,0,45,0.75,1,0,1,0,0.8,"Tanzania"
"39559","wave7",4,1,1,0,0,5,0,1,2.25,38,0.25,0.75,0,1,1,0.8,"Tanzania"
"39560","wave7",4,1,1,3,1,6,0,1,0.5,38,0.75,1,0.33,1,0.33,0.8,"Tanzania"
"39561","wave7",4,1,1,3,2,4,1,1,0,30,NA,0.75,0.67,0,NA,0.8,"Tanzania"
"39562","wave7",4,1,1,1,1,5,0,0,0,38,0.75,1,0.33,1,0.33,0.8,"Tanzania"
"39563","wave7",4,1,1,3,3,0,1,0,0.75,70,NA,0.75,0,0,NA,0.8,"Tanzania"
"39564","wave7",4,1,1,3,3,4,1,1,0.75,24,0.5,1,1,1,0.33,0.8,"Tanzania"
"39565","wave7",4,1,1,3,3,0,1,1,1,78,NA,NA,0.67,1,0.33,0.8,"Tanzania"
"39566","wave7",4,1,1,2,1,4,1,1,3.25,48,0.25,0.75,0.33,1,1,0.8,"Tanzania"
"39567","wave7",4,1,1,3,3,5,0,1,0.75,45,1,0.75,0.67,1,NA,0.8,"Tanzania"
"39568","wave7",3,0.75,0,NA,3,5,1,0,0.25,32,0.5,1,0,1,0.67,0.8,"Tanzania"
"39569","wave7",4,1,1,3,3,2,1,0,1.75,25,1,1,0,1,0.67,0.8,"Tanzania"
"39570","wave7",3,0.75,0,3,3,5,0,1,1,68,0.75,1,0,1,0.33,0.8,"Tanzania"
"39571","wave7",4,1,1,2,2,8,0,1,0,28,0.25,1,0.33,1,0.33,0.8,"Tanzania"
"39572","wave7",3,0.75,0,1,1,3,0,0,1.25,48,0.75,0.75,0,1,NA,0.8,"Tanzania"
"39573","wave7",4,1,1,2,2,4,1,1,1,30,0.75,0.75,1,0,NA,0.8,"Tanzania"
"39574","wave7",4,1,1,3,3,5,0,1,2.5,66,0.75,0.75,0.67,1,0.33,0.8,"Tanzania"
"39575","wave7",4,1,1,0,0,5,0,0,0.75,24,0.25,1,0,1,0.67,0.8,"Tanzania"
"39576","wave7",4,1,1,3,3,3,1,0,1,43,1,0,NA,1,NA,0.8,"Tanzania"
"39577","wave7",3,0.75,0,1,1,6,0,0,0.75,41,0.5,1,0,1,0.33,0.8,"Tanzania"
"39578","wave7",4,1,1,3,3,0,1,0,1,25,NA,0.75,NA,1,NA,0.8,"Tanzania"
"39579","wave7",4,1,1,3,3,0,0,0,1,55,1,1,0,1,0.67,0.8,"Tanzania"
"39580","wave7",4,1,1,3,1,2,0,0,1.75,22,0.75,0.75,0.33,1,0.33,0.8,"Tanzania"
"39581","wave7",4,1,1,3,3,5,1,0,1.25,27,0.75,1,0,1,0.33,0.8,"Tanzania"
"39582","wave7",3,0.75,0,1,1,3,0,0,1.75,23,0.75,NA,0,1,0.33,0.8,"Tanzania"
"39583","wave7",4,1,1,3,3,5,1,0,1.25,35,1,1,0,1,0.33,0.8,"Tanzania"
"39584","wave7",4,1,1,3,3,2,1,0,0.5,31,0.75,0.75,0.33,0,0.33,0.8,"Tanzania"
"39585","wave7",4,1,1,1,1,3,1,0,1.25,34,1,1,0,1,0,0.5,"Tanzania"
"39586","wave7",4,1,1,3,2,0,1,0,0,57,NA,0.75,0,1,0.67,0.5,"Tanzania"
"39587","wave7",4,1,1,3,3,3,0,0,1.5,32,1,1,0,0,NA,0.5,"Tanzania"
"39588","wave7",4,1,1,3,3,5,1,1,1.25,40,0.75,1,0.67,1,0.33,0.6,"Tanzania"
"39589","wave7",4,1,1,3,3,4,1,1,1.25,35,0.75,0.75,0,1,0.33,0.6,"Tanzania"
"39590","wave7",3,0.75,0,3,3,3,1,1,0.5,32,0.75,1,0,1,0.33,0.6,"Tanzania"
"39591","wave7",4,1,1,3,3,4,0,1,0,25,0.75,0.75,0.67,1,NA,0.6,"Tanzania"
"39592","wave7",4,1,1,0,0,3,0,0,2.25,31,0.75,0.75,0.33,1,0.33,0.5,"Tanzania"
"39593","wave7",4,1,1,NA,1,3,1,0,2.75,35,1,0,0,1,NA,0.5,"Tanzania"
"39594","wave7",4,1,1,3,3,5,0,0,0,26,1,1,0,1,0.33,0.5,"Tanzania"
"39595","wave7",4,1,1,1,1,5,0,1,0.75,27,0.75,1,0.33,1,0.33,0.6,"Tanzania"
"39596","wave7",4,1,1,0,1,2,0,1,1,51,0.25,1,1,1,0.33,0.6,"Tanzania"
"39597","wave7",4,1,1,3,3,6,0,1,2,31,0.5,1,1,1,0.33,0.6,"Tanzania"
"39598","wave7",3,0.75,0,3,3,4,0,1,0.75,28,0.75,1,0.67,1,0,0.6,"Tanzania"
"39599","wave7",NA,NA,NA,3,3,4,1,1,3.25,36,0.5,0.75,0.67,1,NA,0.6,"Tanzania"
"39600","wave7",4,1,1,1,1,5,0,1,1,19,0.5,0.75,0.33,0,0.67,0.6,"Tanzania"
"39601","wave7",4,1,1,3,3,3,1,1,0,42,1,1,0,1,NA,0.6,"Tanzania"
"39602","wave7",4,1,1,3,1,3,1,1,3.5,35,0.75,0.75,0.33,1,NA,0.6,"Tanzania"
"39603","wave7",4,1,1,3,3,2,1,1,2.5,68,NA,0,0,1,0.67,0.6,"Tanzania"
"39604","wave7",3,0.75,0,1,1,5,1,1,2.5,39,0.75,1,0.33,1,0.67,0.6,"Tanzania"
"39605","wave7",4,1,1,3,3,5,0,1,0.5,37,0.75,1,0,1,NA,0.6,"Tanzania"
"39606","wave7",4,1,1,3,3,3,0,1,3.5,59,0.5,0.75,0.33,1,0.33,0.6,"Tanzania"
"39607","wave7",4,1,1,3,3,0,1,0,1.5,31,0.75,0.75,0,1,0,0.5,"Tanzania"
"39608","wave7",4,1,1,3,3,5,0,0,0.5,26,1,0,0,1,NA,0.5,"Tanzania"
"39609","wave7",3,0.75,0,2,1,3,1,0,0.75,37,1,1,0.67,1,0.33,0.5,"Tanzania"
"39610","wave7",4,1,1,2,2,0,1,1,1,40,1,NA,0.67,0,0.33,0.6,"Tanzania"
"39611","wave7",4,1,1,3,3,4,0,1,0,22,0.75,0.75,0.67,1,0.33,0.6,"Tanzania"
"39612","wave7",3,0.75,0,3,0,4,1,1,2,28,0.25,1,1,0,0.33,0.6,"Tanzania"
"39613","wave7",4,1,1,3,3,3,1,1,1.75,35,1,1,0,0,0.33,0.6,"Tanzania"
"39614","wave7",4,1,1,3,2,3,1,0,0.75,36,1,0,0,1,NA,0.5,"Tanzania"
"39615","wave7",4,1,1,1,1,3,0,0,2.25,31,1,1,0,1,0,0.5,"Tanzania"
"39616","wave7",2,0.5,0,3,3,3,0,0,2.25,41,1,NA,0,1,NA,0.5,"Tanzania"
"39617","wave7",3,0.75,0,0,2,1,0,1,2.75,42,0.25,0.75,0.33,1,0.67,0.6,"Tanzania"
"39618","wave7",3,0.75,0,0,0,4,0,1,3.25,36,0.25,1,1,0,0.67,0.6,"Tanzania"
"39619","wave7",4,1,1,1,1,5,0,1,1,29,0.75,1,0.67,1,0.33,0.6,"Tanzania"
"39620","wave7",4,1,1,0,0,5,1,1,0.5,30,0.75,0.75,0.67,0,NA,0.6,"Tanzania"
"39621","wave7",4,1,1,3,3,3,0,0,1,27,0.75,1,0,1,0.33,0.5,"Tanzania"
"39622","wave7",4,1,1,3,3,3,1,0,2,36,0.75,1,0,1,0.33,0.5,"Tanzania"
"39623","wave7",4,1,1,3,3,4,0,0,0.75,35,1,1,0,1,0.33,0.5,"Tanzania"
"39624","wave7",4,1,1,2,1,3,1,0,1,19,0.75,0,0,1,0.33,0.5,"Tanzania"
"39625","wave7",4,1,1,1,0,1,1,1,0,70,0.75,1,0,1,0.33,0.7,"Tanzania"
"39626","wave7",4,1,1,3,0,4,0,1,2.25,21,0.75,0.25,0.67,1,0.33,0.7,"Tanzania"
"39627","wave7",4,1,1,3,1,3,1,1,0,45,0.75,0.25,0.67,0,0.33,0.7,"Tanzania"
"39628","wave7",4,1,1,1,1,4,1,1,2.5,25,0.75,1,0,0,0.33,0.7,"Tanzania"
"39629","wave7",NA,NA,NA,3,3,1,0,1,2.5,72,1,0.75,0,1,0.33,0.7,"Tanzania"
"39630","wave7",1,0.25,0,3,3,5,0,1,1.25,23,0.75,1,1,1,0.33,0.7,"Tanzania"
"39631","wave7",4,1,1,1,1,6,0,1,1,46,0.5,0.75,0.33,1,0.33,0.7,"Tanzania"
"39632","wave7",4,1,1,1,NA,5,1,1,1.75,23,0.75,0.75,1,0,0.33,0.7,"Tanzania"
"39633","wave7",3,0.75,0,3,3,5,0,0,2,26,0.75,1,0.67,1,0.33,0.2,"Tanzania"
"39634","wave7",NA,NA,NA,1,2,2,1,0,1.5,28,0.75,0.75,0,1,0,0.2,"Tanzania"
"39635","wave7",4,1,1,3,1,2,0,0,2,61,0.75,0,0,1,0.33,0.2,"Tanzania"
"39636","wave7",4,1,1,1,1,3,1,0,3,32,0.75,0.75,0.33,1,NA,0.2,"Tanzania"
"39637","wave7",NA,NA,NA,3,2,3,0,0,1.25,32,1,1,0,1,NA,0.2,"Tanzania"
"39638","wave7",4,1,1,3,2,0,1,0,2.5,46,1,1,0,1,0.67,0.2,"Tanzania"
"39639","wave7",4,1,1,1,1,0,0,0,3.75,58,0.75,0.75,0.33,1,0.33,0.2,"Tanzania"
"39640","wave7",4,1,1,3,3,3,1,0,2.5,36,1,1,0,1,NA,0.2,"Tanzania"
"39641","wave7",3,0.75,0,3,3,3,0,0,2.75,40,1,0.75,0,1,0.67,0,"Tanzania"
"39642","wave7",4,1,1,2,2,3,0,0,3,34,0.75,1,0.33,1,0.33,0,"Tanzania"
"39643","wave7",NA,NA,NA,3,3,3,1,0,1.75,35,NA,1,0,1,0,0,"Tanzania"
"39644","wave7",4,1,1,1,1,0,1,0,3,39,0.75,0,0.33,1,0.33,0,"Tanzania"
"39645","wave7",NA,NA,NA,3,3,3,0,0,2,31,1,1,0,1,NA,0,"Tanzania"
"39646","wave7",4,1,1,NA,1,3,1,0,1.75,34,0.5,0.75,0.67,1,0.33,0,"Tanzania"
"39647","wave7",3,0.75,0,3,2,3,1,0,3.5,28,0.5,0.75,0.67,0,0.67,0,"Tanzania"
"39648","wave7",4,1,1,1,1,3,0,0,3,44,0.75,0.75,0.33,1,NA,0,"Tanzania"
"39649","wave7",3,0.75,0,1,1,5,1,1,1.25,45,0.25,1,1,0,0.67,NA,"Tanzania"
"39650","wave7",4,1,1,3,0,5,0,1,1.25,20,0.75,0.75,0.33,1,0.33,NA,"Tanzania"
"39651","wave7",4,1,1,0,0,5,1,1,4,24,0.5,0.25,0,1,0.67,NA,"Tanzania"
"39652","wave7",4,1,1,1,1,3,1,1,1.25,52,0.5,NA,0.33,1,0.33,NA,"Tanzania"
"39653","wave7",3,0.75,0,3,2,3,0,1,0.5,50,0.75,1,1,1,0.33,NA,"Tanzania"
"39654","wave7",4,1,1,3,0,4,1,1,0,32,0.75,0.75,0.33,1,0.33,NA,"Tanzania"
"39655","wave7",4,1,1,3,3,3,0,1,1,69,1,0.75,0,1,0.33,NA,"Tanzania"
"39656","wave7",3,0.75,0,1,1,8,0,1,0.75,38,0.75,0.75,0.67,1,NA,NA,"Tanzania"
"39657","wave7",3,0.75,0,3,3,3,0,0,2.75,34,1,0.75,0,1,NA,0,"Tanzania"
"39658","wave7",4,1,1,3,3,3,0,0,2,35,0.75,0.75,1,1,0.33,0,"Tanzania"
"39659","wave7",NA,NA,NA,3,3,4,1,0,3,20,NA,1,0,1,0.33,0,"Tanzania"
"39660","wave7",4,1,1,1,1,0,1,0,3.5,25,0.75,0.75,0.33,1,0.33,0,"Tanzania"
"39661","wave7",1,0.25,0,1,1,2,1,1,0.75,19,0.5,1,0,1,0.33,NA,"Tanzania"
"39662","wave7",4,1,1,3,3,5,0,1,0,27,1,0.75,0,1,0,NA,"Tanzania"
"39663","wave7",4,1,1,3,3,3,1,1,1.25,35,NA,1,0.67,1,0.33,NA,"Tanzania"
"39664","wave7",3,0.75,0,3,1,3,1,0,0,22,0.75,0.25,0,0,0.33,0.5,"Tanzania"
"39665","wave7",3,0.75,0,3,1,8,1,1,0.5,40,0.75,0.75,0.33,1,0.67,NA,"Tanzania"
"39666","wave7",4,1,1,1,2,3,0,0,1.75,57,0.75,1,0,1,0.67,0.5,"Tanzania"
"39667","wave7",4,1,1,3,3,6,0,0,0,47,1,1,0,1,0.33,0.5,"Tanzania"
"39668","wave7",4,1,1,1,1,5,0,0,2.25,18,0.75,0,0.67,0,0.33,0.5,"Tanzania"
"39669","wave7",4,1,1,1,0,0,1,0,2,30,0.75,NA,0.67,1,0.33,0,"Tanzania"
"39670","wave7",4,1,1,1,1,3,0,0,3.25,36,0.75,0.25,0.33,1,NA,0,"Tanzania"
